Label,FinalPerformance
resnet152/NBP/layer_42_type_0/Traces/trace_10,239879.3846153846
resnet152/NBP/layer_42_type_0/Traces/trace_15,206416.0
resnet152/NBP/layer_42_type_0/Traces/trace_14,105476.0
resnet152/NBP/layer_42_type_0/Traces/trace_24,313656.0
resnet152/NBP/layer_42_type_0/Traces/trace_5,210056.0
resnet152/NBP/layer_42_type_0/Traces/trace_0,221312.0
resnet152/NBP/layer_42_type_0/Traces/trace_39,420896.0
resnet152/NBP/layer_42_type_0/Traces/trace_21,1698816.0
resnet152/NBP/layer_42_type_0/Traces/trace_16,210784.0
resnet152/NBP/layer_42_type_0/Traces/trace_32,1580432.0
resnet152/NBP/layer_42_type_0/Traces/trace_8,776944.0
resnet152/NBP/layer_42_type_0/Traces/trace_27,234752.0
resnet152/NBP/layer_42_type_0/Traces/trace_37,731766.0
resnet152/NBP/layer_42_type_0/Traces/trace_19,1672384.0
resnet152/NBP/layer_42_type_0/Traces/trace_30,1569120.0
resnet152/NBP/layer_42_type_0/Traces/trace_26,709324.0
resnet152/NBP/layer_42_type_0/Traces/trace_7,215866.0
resnet152/NBP/layer_42_type_0/Traces/trace_3,2856112.0
resnet152/NBP/layer_42_type_0/Traces/trace_1,739312.0
resnet152/NBP/layer_42_type_0/Traces/trace_12,221536.0
resnet152/NBP/layer_42_type_0/Traces/trace_25,2765168.0
resnet152/NBP/layer_42_type_0/Traces/trace_6,1436288.0
resnet152/NBP/layer_42_type_0/Traces/trace_36,403256.0
resnet152/NBP/layer_42_type_0/Traces/trace_29,1097796.0
resnet152/NBP/layer_42_type_0/Traces/trace_17,440048.0
resnet152/NBP/layer_42_type_0/Traces/trace_18,387884.0
resnet152/NBP/layer_42_type_0/Traces/trace_9,212968.0
resnet152/NBP/layer_42_type_0/Traces/trace_11,236656.0
resnet152/NBP/layer_42_type_0/Traces/trace_31,108136.0
resnet152/NBP/layer_42_type_0/Traces/trace_33,220080.0
resnet152/NBP/layer_42_type_0/Traces/trace_28,204890.0
resnet152/NBP/layer_42_type_0/Traces/trace_22,872928.0
resnet152/NBP/layer_42_type_0/Traces/trace_2,795984.0
resnet152/NBP/layer_42_type_0/Traces/trace_13,832272.0
resnet152/NBP/layer_42_type_0/Traces/trace_23,3323936.0
resnet152/NBP/layer_42_type_0/Traces/trace_38,276017.0
resnet152/NBP/layer_42_type_0/Traces/trace_4,183652.0
resnet152/NBP/layer_42_type_0/Traces/trace_20,212072.0
resnet152/NBP/layer_42_type_0/Traces/trace_35,401408.0
resnet152/NBP/layer_105_type_0/Traces/trace_34,773024.0
resnet152/NBP/layer_105_type_0/Traces/trace_10,1689184.0
resnet152/NBP/layer_105_type_0/Traces/trace_15,1679496.0
resnet152/NBP/layer_105_type_0/Traces/trace_14,552132.0
resnet152/NBP/layer_105_type_0/Traces/trace_24,405608.0
resnet152/NBP/layer_105_type_0/Traces/trace_5,203896.0
resnet152/NBP/layer_105_type_0/Traces/trace_0,834064.0
resnet152/NBP/layer_105_type_0/Traces/trace_39,1641696.0
resnet152/NBP/layer_105_type_0/Traces/trace_21,124864.0
resnet152/NBP/layer_105_type_0/Traces/trace_16,423248.0
resnet152/NBP/layer_105_type_0/Traces/trace_32,3146528.0
resnet152/NBP/layer_105_type_0/Traces/trace_8,459729.92
resnet152/NBP/layer_105_type_0/Traces/trace_27,402976.0
resnet152/NBP/layer_105_type_0/Traces/trace_37,1475488.0
resnet152/NBP/layer_105_type_0/Traces/trace_19,115584.0
resnet152/NBP/layer_105_type_0/Traces/trace_30,1845984.0
resnet152/NBP/layer_105_type_0/Traces/trace_26,3175424.0
resnet152/NBP/layer_105_type_0/Traces/trace_7,408016.0
resnet152/NBP/layer_105_type_0/Traces/trace_3,909832.0
resnet152/NBP/layer_105_type_0/Traces/trace_1,229712.0
resnet152/NBP/layer_105_type_0/Traces/trace_12,809536.0
resnet152/NBP/layer_105_type_0/Traces/trace_25,1549184.0
resnet152/NBP/layer_105_type_0/Traces/trace_6,798112.0
resnet152/NBP/layer_105_type_0/Traces/trace_36,310660.0
resnet152/NBP/layer_105_type_0/Traces/trace_29,519792.0
resnet152/NBP/layer_105_type_0/Traces/trace_17,1484504.0
resnet152/NBP/layer_105_type_0/Traces/trace_18,2872576.0
resnet152/NBP/layer_105_type_0/Traces/trace_9,234964.48
resnet152/NBP/layer_105_type_0/Traces/trace_11,360934.0
resnet152/NBP/layer_105_type_0/Traces/trace_31,107380.0
resnet152/NBP/layer_105_type_0/Traces/trace_33,424144.0
resnet152/NBP/layer_105_type_0/Traces/trace_28,2969008.0
resnet152/NBP/layer_105_type_0/Traces/trace_22,499328.0
resnet152/NBP/layer_105_type_0/Traces/trace_2,379211.0
resnet152/NBP/layer_105_type_0/Traces/trace_13,1484504.0
resnet152/NBP/layer_105_type_0/Traces/trace_23,23342816.0
resnet152/NBP/layer_105_type_0/Traces/trace_38,840840.0
resnet152/NBP/layer_105_type_0/Traces/trace_4,410368.0
resnet152/NBP/layer_105_type_0/Traces/trace_20,212688.0
resnet152/NBP/layer_105_type_0/Traces/trace_35,1490776.0
resnet152/NBP/layer_8_type_0/Traces/trace_34,957376.0
resnet152/NBP/layer_8_type_0/Traces/trace_10,148680.0
resnet152/NBP/layer_8_type_0/Traces/trace_15,1099168.0
resnet152/NBP/layer_8_type_0/Traces/trace_14,486864.0
resnet152/NBP/layer_8_type_0/Traces/trace_24,519904.0
resnet152/NBP/layer_8_type_0/Traces/trace_5,843584.0
resnet152/NBP/layer_8_type_0/Traces/trace_0,185024.0
resnet152/NBP/layer_8_type_0/Traces/trace_39,880320.0
resnet152/NBP/layer_8_type_0/Traces/trace_21,1641696.0
resnet152/NBP/layer_8_type_0/Traces/trace_16,551985.0
resnet152/NBP/layer_8_type_0/Traces/trace_32,455504.0
resnet152/NBP/layer_8_type_0/Traces/trace_8,801248.0
resnet152/NBP/layer_8_type_0/Traces/trace_27,252681.84615384616
resnet152/NBP/layer_8_type_0/Traces/trace_37,549192.0
resnet152/NBP/layer_8_type_0/Traces/trace_19,220192.0
resnet152/NBP/layer_8_type_0/Traces/trace_30,126504.96
resnet152/NBP/layer_8_type_0/Traces/trace_26,2095328.0
resnet152/NBP/layer_8_type_0/Traces/trace_7,437248.0
resnet152/NBP/layer_8_type_0/Traces/trace_3,914816.0
resnet152/NBP/layer_8_type_0/Traces/trace_1,209678.0
resnet152/NBP/layer_8_type_0/Traces/trace_12,443296.0
resnet152/NBP/layer_8_type_0/Traces/trace_25,261632.0
resnet152/NBP/layer_8_type_0/Traces/trace_6,567616.0
resnet152/NBP/layer_8_type_0/Traces/trace_36,809984.0
resnet152/NBP/layer_8_type_0/Traces/trace_29,824768.0
resnet152/NBP/layer_8_type_0/Traces/trace_17,131968.0
resnet152/NBP/layer_8_type_0/Traces/trace_18,1478624.0
resnet152/NBP/layer_8_type_0/Traces/trace_9,209888.0
resnet152/NBP/layer_8_type_0/Traces/trace_11,354928.0
resnet152/NBP/layer_8_type_0/Traces/trace_31,693616.0
resnet152/NBP/layer_8_type_0/Traces/trace_33,1846208.0
resnet152/NBP/layer_8_type_0/Traces/trace_28,183848.0
resnet152/NBP/layer_8_type_0/Traces/trace_22,809536.0
resnet152/NBP/layer_8_type_0/Traces/trace_2,314496.0
resnet152/NBP/layer_8_type_0/Traces/trace_13,555632.0
resnet152/NBP/layer_8_type_0/Traces/trace_23,1845984.0
resnet152/NBP/layer_8_type_0/Traces/trace_38,216160.0
resnet152/NBP/layer_8_type_0/Traces/trace_4,1674624.0
resnet152/NBP/layer_8_type_0/Traces/trace_20,1900304.0
resnet152/NBP/layer_8_type_0/Traces/trace_35,103292.0
resnet152/NBP/layer_121_type_0/Traces/trace_34,419342.0
resnet152/NBP/layer_121_type_0/Traces/trace_10,857696.0
resnet152/NBP/layer_121_type_0/Traces/trace_15,551985.0
resnet152/NBP/layer_121_type_0/Traces/trace_14,120902.40000000001
resnet152/NBP/layer_121_type_0/Traces/trace_24,369656.0
resnet152/NBP/layer_121_type_0/Traces/trace_5,3222464.0
resnet152/NBP/layer_121_type_0/Traces/trace_0,519708.0
resnet152/NBP/layer_121_type_0/Traces/trace_39,775376.0
resnet152/NBP/layer_121_type_0/Traces/trace_21,709688.0
resnet152/NBP/layer_121_type_0/Traces/trace_16,426216.0
resnet152/NBP/layer_121_type_0/Traces/trace_32,810208.0
resnet152/NBP/layer_121_type_0/Traces/trace_8,407120.0
resnet152/NBP/layer_121_type_0/Traces/trace_27,874048.0
resnet152/NBP/layer_121_type_0/Traces/trace_37,111440.0
resnet152/NBP/layer_121_type_0/Traces/trace_19,296108.6153846154
resnet152/NBP/layer_121_type_0/Traces/trace_30,277788.0
resnet152/NBP/layer_121_type_0/Traces/trace_26,420224.0
resnet152/NBP/layer_121_type_0/Traces/trace_7,1825544.0
resnet152/NBP/layer_121_type_0/Traces/trace_3,821632.0
resnet152/NBP/layer_121_type_0/Traces/trace_1,1643152.0
resnet152/NBP/layer_121_type_0/Traces/trace_12,231168.0
resnet152/NBP/layer_121_type_0/Traces/trace_25,205968.0
resnet152/NBP/layer_121_type_0/Traces/trace_6,119968.64
resnet152/NBP/layer_121_type_0/Traces/trace_36,409696.0
resnet152/NBP/layer_121_type_0/Traces/trace_29,11012064.0
resnet152/NBP/layer_121_type_0/Traces/trace_17,1609216.0
resnet152/NBP/layer_121_type_0/Traces/trace_18,820064.0
resnet152/NBP/layer_121_type_0/Traces/trace_9,781648.0
resnet152/NBP/layer_121_type_0/Traces/trace_11,455112.0
resnet152/NBP/layer_121_type_0/Traces/trace_31,214928.0
resnet152/NBP/layer_121_type_0/Traces/trace_33,549192.0
resnet152/NBP/layer_121_type_0/Traces/trace_28,2751840.0
resnet152/NBP/layer_121_type_0/Traces/trace_22,872816.0
resnet152/NBP/layer_121_type_0/Traces/trace_2,1021496.0
resnet152/NBP/layer_121_type_0/Traces/trace_13,255416.0
resnet152/NBP/layer_121_type_0/Traces/trace_23,1752772.0
resnet152/NBP/layer_121_type_0/Traces/trace_38,119152.0
resnet152/NBP/layer_121_type_0/Traces/trace_4,120032.0
resnet152/NBP/layer_121_type_0/Traces/trace_20,211232.0
resnet152/NBP/layer_121_type_0/Traces/trace_35,802368.0
resnet152/NBP/layer_100_type_0/Traces/trace_34,1845984.0
resnet152/NBP/layer_100_type_0/Traces/trace_10,2945880.0
resnet152/NBP/layer_100_type_0/Traces/trace_15,3005856.0
resnet152/NBP/layer_100_type_0/Traces/trace_14,555576.0
resnet152/NBP/layer_100_type_0/Traces/trace_24,126285.44
resnet152/NBP/layer_100_type_0/Traces/trace_5,106484.0
resnet152/NBP/layer_100_type_0/Traces/trace_0,745388.0
resnet152/NBP/layer_100_type_0/Traces/trace_39,1618624.0
resnet152/NBP/layer_100_type_0/Traces/trace_21,1399244.0
resnet152/NBP/layer_100_type_0/Traces/trace_16,424928.0
resnet152/NBP/layer_100_type_0/Traces/trace_32,315420.0
resnet152/NBP/layer_100_type_0/Traces/trace_8,442624.0
resnet152/NBP/layer_100_type_0/Traces/trace_27,130480.0
resnet152/NBP/layer_100_type_0/Traces/trace_37,425712.0
resnet152/NBP/layer_100_type_0/Traces/trace_19,733922.0
resnet152/NBP/layer_100_type_0/Traces/trace_30,365932.0
resnet152/NBP/layer_100_type_0/Traces/trace_26,148672.16
resnet152/NBP/layer_100_type_0/Traces/trace_7,411488.0
resnet152/NBP/layer_100_type_0/Traces/trace_3,5586784.0
resnet152/NBP/layer_100_type_0/Traces/trace_1,109032.0
resnet152/NBP/layer_100_type_0/Traces/trace_12,5586784.0
resnet152/NBP/layer_100_type_0/Traces/trace_25,424144.0
resnet152/NBP/layer_100_type_0/Traces/trace_6,1028706.0
resnet152/NBP/layer_100_type_0/Traces/trace_36,836976.0
resnet152/NBP/layer_100_type_0/Traces/trace_29,1569120.0
resnet152/NBP/layer_100_type_0/Traces/trace_17,5699680.0
resnet152/NBP/layer_100_type_0/Traces/trace_18,96971.0
resnet152/NBP/layer_100_type_0/Traces/trace_9,381612.0
resnet152/NBP/layer_100_type_0/Traces/trace_11,1825544.0
resnet152/NBP/layer_100_type_0/Traces/trace_31,621026.0
resnet152/NBP/layer_100_type_0/Traces/trace_33,206416.0
resnet152/NBP/layer_100_type_0/Traces/trace_28,218624.0
resnet152/NBP/layer_100_type_0/Traces/trace_22,378476.0
resnet152/NBP/layer_100_type_0/Traces/trace_2,234416.0
resnet152/NBP/layer_100_type_0/Traces/trace_13,203896.0
resnet152/NBP/layer_100_type_0/Traces/trace_23,130592.0
resnet152/NBP/layer_100_type_0/Traces/trace_38,442624.0
resnet152/NBP/layer_100_type_0/Traces/trace_4,1752968.0
resnet152/NBP/layer_100_type_0/Traces/trace_20,770672.0
resnet152/NBP/layer_100_type_0/Traces/trace_35,746368.0
resnet152/NBP/layer_60_type_0/Traces/trace_34,137592.0
resnet152/NBP/layer_60_type_0/Traces/trace_10,837536.0
resnet152/NBP/layer_60_type_0/Traces/trace_15,145936.0
resnet152/NBP/layer_60_type_0/Traces/trace_14,437024.0
resnet152/NBP/layer_60_type_0/Traces/trace_24,814240.0
resnet152/NBP/layer_60_type_0/Traces/trace_5,1578304.0
resnet152/NBP/layer_60_type_0/Traces/trace_0,794192.0
resnet152/NBP/layer_60_type_0/Traces/trace_39,1399244.0
resnet152/NBP/layer_60_type_0/Traces/trace_21,844592.0
resnet152/NBP/layer_60_type_0/Traces/trace_16,208173.0
resnet152/NBP/layer_60_type_0/Traces/trace_32,115472.0
resnet152/NBP/layer_60_type_0/Traces/trace_8,478592.0
resnet152/NBP/layer_60_type_0/Traces/trace_27,107380.0
resnet152/NBP/layer_60_type_0/Traces/trace_37,277816.0
resnet152/NBP/layer_60_type_0/Traces/trace_19,3323936.0
resnet152/NBP/layer_60_type_0/Traces/trace_30,1610112.0
resnet152/NBP/layer_60_type_0/Traces/trace_26,210112.0
resnet152/NBP/layer_60_type_0/Traces/trace_7,770672.0
resnet152/NBP/layer_60_type_0/Traces/trace_3,358092.0
resnet152/NBP/layer_60_type_0/Traces/trace_1,2806720.0
resnet152/NBP/layer_60_type_0/Traces/trace_12,120776.96
resnet152/NBP/layer_60_type_0/Traces/trace_25,627256.0
resnet152/NBP/layer_60_type_0/Traces/trace_6,794024.0
resnet152/NBP/layer_60_type_0/Traces/trace_36,276066.0
resnet152/NBP/layer_60_type_0/Traces/trace_29,5699680.0
resnet152/NBP/layer_60_type_0/Traces/trace_17,183995.0
resnet152/NBP/layer_60_type_0/Traces/trace_18,809424.0
resnet152/NBP/layer_60_type_0/Traces/trace_9,440384.0
resnet152/NBP/layer_60_type_0/Traces/trace_11,844592.0
resnet152/NBP/layer_60_type_0/Traces/trace_31,2814560.0
resnet152/NBP/layer_60_type_0/Traces/trace_33,239288.0
resnet152/NBP/layer_60_type_0/Traces/trace_28,367108.0
resnet152/NBP/layer_60_type_0/Traces/trace_22,109648.0
resnet152/NBP/layer_60_type_0/Traces/trace_2,1752772.0
resnet152/NBP/layer_60_type_0/Traces/trace_13,845376.0
resnet152/NBP/layer_60_type_0/Traces/trace_23,130424.0
resnet152/NBP/layer_60_type_0/Traces/trace_38,5518576.0
resnet152/NBP/layer_60_type_0/Traces/trace_4,1664544.0
resnet152/NBP/layer_60_type_0/Traces/trace_20,232609.28
resnet152/NBP/layer_60_type_0/Traces/trace_35,211204.0
resnet152/NBP/layer_64_type_0/Traces/trace_34,912968.0
resnet152/NBP/layer_64_type_0/Traces/trace_10,499328.0
resnet152/NBP/layer_64_type_0/Traces/trace_15,291856.0
resnet152/NBP/layer_64_type_0/Traces/trace_14,2751056.0
resnet152/NBP/layer_64_type_0/Traces/trace_24,220192.0
resnet152/NBP/layer_64_type_0/Traces/trace_5,114856.0
resnet152/NBP/layer_64_type_0/Traces/trace_0,205800.0
resnet152/NBP/layer_64_type_0/Traces/trace_39,1609216.0
resnet152/NBP/layer_64_type_0/Traces/trace_21,880320.0
resnet152/NBP/layer_64_type_0/Traces/trace_16,273096.0
resnet152/NBP/layer_64_type_0/Traces/trace_32,892528.0
resnet152/NBP/layer_64_type_0/Traces/trace_8,215376.0
resnet152/NBP/layer_64_type_0/Traces/trace_27,456680.0
resnet152/NBP/layer_64_type_0/Traces/trace_37,930146.0
resnet152/NBP/layer_64_type_0/Traces/trace_19,1473920.0
resnet152/NBP/layer_64_type_0/Traces/trace_30,1021496.0
resnet152/NBP/layer_64_type_0/Traces/trace_26,805952.0
resnet152/NBP/layer_64_type_0/Traces/trace_7,2945880.0
resnet152/NBP/layer_64_type_0/Traces/trace_3,946232.0
resnet152/NBP/layer_64_type_0/Traces/trace_1,419342.0
resnet152/NBP/layer_64_type_0/Traces/trace_12,1434328.0
resnet152/NBP/layer_64_type_0/Traces/trace_25,751660.0
resnet152/NBP/layer_64_type_0/Traces/trace_6,609336.0
resnet152/NBP/layer_64_type_0/Traces/trace_36,419216.0
resnet152/NBP/layer_64_type_0/Traces/trace_29,400232.0
resnet152/NBP/layer_64_type_0/Traces/trace_17,251290.88
resnet152/NBP/layer_64_type_0/Traces/trace_18,300167.0
resnet152/NBP/layer_64_type_0/Traces/trace_9,277788.0
resnet152/NBP/layer_64_type_0/Traces/trace_11,1098384.0
resnet152/NBP/layer_64_type_0/Traces/trace_31,398832.0
resnet152/NBP/layer_64_type_0/Traces/trace_33,739312.0
resnet152/NBP/layer_64_type_0/Traces/trace_28,2820832.0
resnet152/NBP/layer_64_type_0/Traces/trace_22,208152.0
resnet152/NBP/layer_64_type_0/Traces/trace_2,838432.0
resnet152/NBP/layer_64_type_0/Traces/trace_13,249664.0
resnet152/NBP/layer_64_type_0/Traces/trace_23,455112.0
resnet152/NBP/layer_64_type_0/Traces/trace_38,390040.0
resnet152/NBP/layer_64_type_0/Traces/trace_4,879984.0
resnet152/NBP/layer_64_type_0/Traces/trace_20,510776.0
resnet152/NBP/layer_64_type_0/Traces/trace_35,1490384.0
resnet152/NBP/layer_71_type_0/Traces/trace_34,286112.0
resnet152/NBP/layer_71_type_0/Traces/trace_10,1618624.0
resnet152/NBP/layer_71_type_0/Traces/trace_15,3314752.0
resnet152/NBP/layer_71_type_0/Traces/trace_14,1067668.0
resnet152/NBP/layer_71_type_0/Traces/trace_24,605920.0
resnet152/NBP/layer_71_type_0/Traces/trace_5,617536.0
resnet152/NBP/layer_71_type_0/Traces/trace_0,2414720.0
resnet152/NBP/layer_71_type_0/Traces/trace_39,449008.0
resnet152/NBP/layer_71_type_0/Traces/trace_21,2139200.0
resnet152/NBP/layer_71_type_0/Traces/trace_16,2419648.0
resnet152/NBP/layer_71_type_0/Traces/trace_32,4163432.0
resnet152/NBP/layer_71_type_0/Traces/trace_8,302960.0
resnet152/NBP/layer_71_type_0/Traces/trace_27,636608.0
resnet152/NBP/layer_71_type_0/Traces/trace_37,369754.0
resnet152/NBP/layer_71_type_0/Traces/trace_19,238552.0
resnet152/NBP/layer_71_type_0/Traces/trace_30,8653120.0
resnet152/NBP/layer_71_type_0/Traces/trace_26,2108176.0
resnet152/NBP/layer_71_type_0/Traces/trace_7,1682681.0
resnet152/NBP/layer_71_type_0/Traces/trace_3,1835926.4000000001
resnet152/NBP/layer_71_type_0/Traces/trace_1,527096.0
resnet152/NBP/layer_71_type_0/Traces/trace_12,468112.0
resnet152/NBP/layer_71_type_0/Traces/trace_25,2505536.0
resnet152/NBP/layer_71_type_0/Traces/trace_6,414848.0
resnet152/NBP/layer_71_type_0/Traces/trace_36,731276.0
resnet152/NBP/layer_71_type_0/Traces/trace_29,5694976.0
resnet152/NBP/layer_71_type_0/Traces/trace_17,862298.1818181818
resnet152/NBP/layer_71_type_0/Traces/trace_18,1477840.0
resnet152/NBP/layer_71_type_0/Traces/trace_9,409724.0
resnet152/NBP/layer_71_type_0/Traces/trace_11,719432.0
resnet152/NBP/layer_71_type_0/Traces/trace_31,1211345.4545454546
resnet152/NBP/layer_71_type_0/Traces/trace_33,469856.0
resnet152/NBP/layer_71_type_0/Traces/trace_28,1750672.0
resnet152/NBP/layer_71_type_0/Traces/trace_22,1255552.0
resnet152/NBP/layer_71_type_0/Traces/trace_2,11590656.0
resnet152/NBP/layer_71_type_0/Traces/trace_13,1044764.0
resnet152/NBP/layer_71_type_0/Traces/trace_23,368774.0
resnet152/NBP/layer_71_type_0/Traces/trace_38,3296236.0
resnet152/NBP/layer_71_type_0/Traces/trace_4,2783984.0
resnet152/NBP/layer_71_type_0/Traces/trace_20,1657120.0
resnet152/NBP/layer_71_type_0/Traces/trace_35,1059289.0
resnet152/NBP/layer_63_type_0/Traces/trace_34,401856.0
resnet152/NBP/layer_63_type_0/Traces/trace_10,892528.0
resnet152/NBP/layer_63_type_0/Traces/trace_15,212072.0
resnet152/NBP/layer_63_type_0/Traces/trace_14,106554.0
resnet152/NBP/layer_63_type_0/Traces/trace_24,1397872.0
resnet152/NBP/layer_63_type_0/Traces/trace_5,1565872.0
resnet152/NBP/layer_63_type_0/Traces/trace_0,399056.0
resnet152/NBP/layer_63_type_0/Traces/trace_39,734020.0
resnet152/NBP/layer_63_type_0/Traces/trace_21,621124.0
resnet152/NBP/layer_63_type_0/Traces/trace_16,1610112.0
resnet152/NBP/layer_63_type_0/Traces/trace_32,110768.0
resnet152/NBP/layer_63_type_0/Traces/trace_8,206416.0
resnet152/NBP/layer_63_type_0/Traces/trace_27,420896.0
resnet152/NBP/layer_63_type_0/Traces/trace_37,107933.0
resnet152/NBP/layer_63_type_0/Traces/trace_19,209412.0
resnet152/NBP/layer_63_type_0/Traces/trace_30,195020.0
resnet152/NBP/layer_63_type_0/Traces/trace_26,3124352.0
resnet152/NBP/layer_63_type_0/Traces/trace_7,745878.0
resnet152/NBP/layer_63_type_0/Traces/trace_3,880964.0
resnet152/NBP/layer_63_type_0/Traces/trace_1,1479212.0
resnet152/NBP/layer_63_type_0/Traces/trace_12,1463532.0
resnet152/NBP/layer_63_type_0/Traces/trace_25,797608.0
resnet152/NBP/layer_63_type_0/Traces/trace_6,215453.0
resnet152/NBP/layer_63_type_0/Traces/trace_36,110992.0
resnet152/NBP/layer_63_type_0/Traces/trace_29,243236.0
resnet152/NBP/layer_63_type_0/Traces/trace_17,486276.0
resnet152/NBP/layer_63_type_0/Traces/trace_18,912968.0
resnet152/NBP/layer_63_type_0/Traces/trace_9,1437856.0
resnet152/NBP/layer_63_type_0/Traces/trace_11,461552.0
resnet152/NBP/layer_63_type_0/Traces/trace_31,1752968.0
resnet152/NBP/layer_63_type_0/Traces/trace_33,814240.0
resnet152/NBP/layer_63_type_0/Traces/trace_28,5678512.0
resnet152/NBP/layer_63_type_0/Traces/trace_22,1578304.0
resnet152/NBP/layer_63_type_0/Traces/trace_2,2930592.0
resnet152/NBP/layer_63_type_0/Traces/trace_13,375536.0
resnet152/NBP/layer_63_type_0/Traces/trace_23,402976.0
resnet152/NBP/layer_63_type_0/Traces/trace_38,837704.0
resnet152/NBP/layer_63_type_0/Traces/trace_4,2825242.0
resnet152/NBP/layer_63_type_0/Traces/trace_20,120902.40000000001
resnet152/NBP/layer_63_type_0/Traces/trace_35,203000.0
resnet152/NBP/layer_45_type_0/Traces/trace_34,218848.0
resnet152/NBP/layer_45_type_0/Traces/trace_10,117376.0
resnet152/NBP/layer_45_type_0/Traces/trace_15,423248.0
resnet152/NBP/layer_45_type_0/Traces/trace_14,402388.0
resnet152/NBP/layer_45_type_0/Traces/trace_24,182966.0
resnet152/NBP/layer_45_type_0/Traces/trace_5,1607872.0
resnet152/NBP/layer_45_type_0/Traces/trace_0,108346.0
resnet152/NBP/layer_45_type_0/Traces/trace_39,1516844.0
resnet152/NBP/layer_45_type_0/Traces/trace_21,847840.0
resnet152/NBP/layer_45_type_0/Traces/trace_16,698936.0
resnet152/NBP/layer_45_type_0/Traces/trace_32,304752.0
resnet152/NBP/layer_45_type_0/Traces/trace_8,354872.0
resnet152/NBP/layer_45_type_0/Traces/trace_27,1611232.0
resnet152/NBP/layer_45_type_0/Traces/trace_37,856912.0
resnet152/NBP/layer_45_type_0/Traces/trace_19,274792.0
resnet152/NBP/layer_45_type_0/Traces/trace_30,442400.0
resnet152/NBP/layer_45_type_0/Traces/trace_26,716723.0
resnet152/NBP/layer_45_type_0/Traces/trace_7,130424.0
resnet152/NBP/layer_45_type_0/Traces/trace_3,424144.0
resnet152/NBP/layer_45_type_0/Traces/trace_1,187180.0
resnet152/NBP/layer_45_type_0/Traces/trace_12,837312.0
resnet152/NBP/layer_45_type_0/Traces/trace_25,401856.0
resnet152/NBP/layer_45_type_0/Traces/trace_6,10991680.0
resnet152/NBP/layer_45_type_0/Traces/trace_36,1391796.0
resnet152/NBP/layer_45_type_0/Traces/trace_29,243236.0
resnet152/NBP/layer_45_type_0/Traces/trace_17,127792.0
resnet152/NBP/layer_45_type_0/Traces/trace_18,1691144.0
resnet152/NBP/layer_45_type_0/Traces/trace_9,234964.48
resnet152/NBP/layer_45_type_0/Traces/trace_11,402388.0
resnet152/NBP/layer_45_type_0/Traces/trace_31,23342816.0
resnet152/NBP/layer_45_type_0/Traces/trace_33,856912.0
resnet152/NBP/layer_45_type_0/Traces/trace_28,5879020.0
resnet152/NBP/layer_45_type_0/Traces/trace_22,98294.0
resnet152/NBP/layer_45_type_0/Traces/trace_2,440048.0
resnet152/NBP/layer_45_type_0/Traces/trace_13,798112.0
resnet152/NBP/layer_45_type_0/Traces/trace_23,794192.0
resnet152/NBP/layer_45_type_0/Traces/trace_38,2945880.0
resnet152/NBP/layer_45_type_0/Traces/trace_4,1600928.0
resnet152/NBP/layer_45_type_0/Traces/trace_20,212072.0
resnet152/NBP/layer_45_type_0/Traces/trace_35,804776.0
resnet152/NBP/layer_59_type_0/Traces/trace_34,4394432.0
resnet152/NBP/layer_59_type_0/Traces/trace_10,815824.0
resnet152/NBP/layer_59_type_0/Traces/trace_15,2079616.0
resnet152/NBP/layer_59_type_0/Traces/trace_14,316078.0
resnet152/NBP/layer_59_type_0/Traces/trace_24,1646848.0
resnet152/NBP/layer_59_type_0/Traces/trace_5,607516.0
resnet152/NBP/layer_59_type_0/Traces/trace_0,384800.0
resnet152/NBP/layer_59_type_0/Traces/trace_39,1785056.0
resnet152/NBP/layer_59_type_0/Traces/trace_21,2905504.0
resnet152/NBP/layer_59_type_0/Traces/trace_16,4139408.0
resnet152/NBP/layer_59_type_0/Traces/trace_32,4134788.0
resnet152/NBP/layer_59_type_0/Traces/trace_8,617008.0
resnet152/NBP/layer_59_type_0/Traces/trace_27,734748.0
resnet152/NBP/layer_59_type_0/Traces/trace_37,410908.0
resnet152/NBP/layer_59_type_0/Traces/trace_19,1473136.0
resnet152/NBP/layer_59_type_0/Traces/trace_30,317264.0
resnet152/NBP/layer_59_type_0/Traces/trace_26,1310848.0
resnet152/NBP/layer_59_type_0/Traces/trace_7,2412846.545454546
resnet152/NBP/layer_59_type_0/Traces/trace_3,1758608.0
resnet152/NBP/layer_59_type_0/Traces/trace_1,381612.0
resnet152/NBP/layer_59_type_0/Traces/trace_12,2351048.0
resnet152/NBP/layer_59_type_0/Traces/trace_25,1742585.5999999999
resnet152/NBP/layer_59_type_0/Traces/trace_6,553486.0
resnet152/NBP/layer_59_type_0/Traces/trace_36,2102688.0
resnet152/NBP/layer_59_type_0/Traces/trace_29,1426096.0
resnet152/NBP/layer_59_type_0/Traces/trace_17,316480.0
resnet152/NBP/layer_59_type_0/Traces/trace_18,369754.0
resnet152/NBP/layer_59_type_0/Traces/trace_9,1253136.0
resnet152/NBP/layer_59_type_0/Traces/trace_11,1310624.0
resnet152/NBP/layer_59_type_0/Traces/trace_31,1151584.0
resnet152/NBP/layer_59_type_0/Traces/trace_33,1426096.0
resnet152/NBP/layer_59_type_0/Traces/trace_28,2429952.0
resnet152/NBP/layer_59_type_0/Traces/trace_22,952816.0
