Label,FinalPerformance
resnet152/PUM/layer_105_type_0/Traces/trace_16,90435408.0
resnet152/PUM/layer_105_type_0/Traces/trace_32,75924422.0
resnet152/PUM/layer_105_type_0/Traces/trace_8,358823696.0
resnet152/PUM/layer_105_type_0/Traces/trace_27,90556312.0
resnet152/PUM/layer_105_type_0/Traces/trace_37,45227224.0
resnet152/PUM/layer_105_type_0/Traces/trace_19,9497719.0
resnet152/PUM/layer_105_type_0/Traces/trace_30,360735200.0
resnet152/PUM/layer_105_type_0/Traces/trace_26,177432164.0
resnet152/PUM/layer_105_type_0/Traces/trace_7,89707464.0
resnet152/PUM/layer_105_type_0/Traces/trace_3,151826010.0
resnet152/PUM/layer_105_type_0/Traces/trace_1,44360596.0
resnet152/PUM/layer_105_type_0/Traces/trace_12,22620780.0
resnet152/PUM/layer_105_type_0/Traces/trace_25,90431488.0
resnet152/PUM/layer_105_type_0/Traces/trace_6,21703290.0
resnet152/PUM/layer_105_type_0/Traces/trace_36,44848692.0
resnet152/PUM/layer_105_type_0/Traces/trace_29,11092914.0
resnet152/PUM/layer_105_type_0/Traces/trace_17,22616748.0
resnet152/PUM/layer_105_type_0/Traces/trace_18,43383914.0
resnet152/PUM/layer_105_type_0/Traces/trace_9,78490356.0
resnet152/PUM/layer_105_type_0/Traces/trace_11,22428196.0
resnet152/PUM/layer_105_type_0/Traces/trace_31,173563572.0
resnet152/PUM/layer_105_type_0/Traces/trace_33,22182202.0
resnet152/PUM/layer_105_type_0/Traces/trace_28,12951492.0
resnet152/PUM/layer_105_type_0/Traces/trace_22,151830959.0
resnet152/PUM/layer_105_type_0/Traces/trace_2,621021688.0
resnet152/PUM/layer_105_type_0/Traces/trace_13,11332083.0
resnet152/PUM/layer_105_type_0/Traces/trace_23,12815404.0
resnet152/PUM/layer_105_type_0/Traces/trace_38,86781786.0
resnet152/PUM/layer_105_type_0/Traces/trace_4,180375440.0
resnet152/PUM/layer_105_type_0/Traces/trace_20,86765532.0
resnet152/PUM/layer_105_type_0/Traces/trace_35,22611932.0
resnet152/PUM/layer_8_type_0/Traces/trace_34,22626380.0
resnet152/PUM/layer_8_type_0/Traces/trace_10,179407648.0
resnet152/PUM/layer_8_type_0/Traces/trace_15,75970188.0
resnet152/PUM/layer_8_type_0/Traces/trace_14,173557496.0
resnet152/PUM/layer_8_type_0/Traces/trace_24,22625428.0
resnet152/PUM/layer_8_type_0/Traces/trace_5,358797376.0
resnet152/PUM/layer_8_type_0/Traces/trace_0,173522832.0
resnet152/PUM/layer_8_type_0/Traces/trace_39,43408232.0
resnet152/PUM/layer_8_type_0/Traces/trace_21,51256720.0
resnet152/PUM/layer_8_type_0/Traces/trace_16,45095680.0
resnet152/PUM/layer_8_type_0/Traces/trace_32,151848844.0
resnet152/PUM/layer_8_type_0/Traces/trace_8,12815352.0
resnet152/PUM/layer_8_type_0/Traces/trace_27,45227224.0
resnet152/PUM/layer_8_type_0/Traces/trace_37,22185828.0
resnet152/PUM/layer_8_type_0/Traces/trace_19,22427160.0
resnet152/PUM/layer_8_type_0/Traces/trace_30,180375440.0
resnet152/PUM/layer_8_type_0/Traces/trace_26,24794968.0
resnet152/PUM/layer_8_type_0/Traces/trace_7,12403296.0
resnet152/PUM/layer_8_type_0/Traces/trace_3,22565592.0
resnet152/PUM/layer_8_type_0/Traces/trace_1,103354368.0
resnet152/PUM/layer_8_type_0/Traces/trace_12,88736032.0
resnet152/PUM/layer_8_type_0/Traces/trace_25,354954768.0
resnet152/PUM/layer_8_type_0/Traces/trace_6,607476716.0
resnet152/PUM/layer_8_type_0/Traces/trace_36,22429120.0
resnet152/PUM/layer_8_type_0/Traces/trace_29,88736032.0
resnet152/PUM/layer_8_type_0/Traces/trace_17,89708640.0
resnet152/PUM/layer_8_type_0/Traces/trace_18,45241560.0
resnet152/PUM/layer_8_type_0/Traces/trace_9,12886016.0
resnet152/PUM/layer_8_type_0/Traces/trace_11,205045632.0
resnet152/PUM/layer_8_type_0/Traces/trace_31,51681856.0
resnet152/PUM/layer_8_type_0/Traces/trace_33,12400824.0
resnet152/PUM/layer_8_type_0/Traces/trace_28,11316046.0
resnet152/PUM/layer_8_type_0/Traces/trace_22,90447728.0
resnet152/PUM/layer_8_type_0/Traces/trace_2,22573656.0
resnet152/PUM/layer_8_type_0/Traces/trace_13,19001220.0
resnet152/PUM/layer_8_type_0/Traces/trace_23,44851296.0
resnet152/PUM/layer_8_type_0/Traces/trace_38,44854740.0
resnet152/PUM/layer_8_type_0/Traces/trace_4,43400224.0
resnet152/PUM/layer_8_type_0/Traces/trace_20,177451512.0
resnet152/PUM/layer_8_type_0/Traces/trace_35,89703264.0
resnet152/PUM/layer_121_type_0/Traces/trace_34,25630264.0
resnet152/PUM/layer_121_type_0/Traces/trace_10,22559320.0
resnet152/PUM/layer_121_type_0/Traces/trace_15,44856392.0
resnet152/PUM/layer_121_type_0/Traces/trace_14,45100160.0
resnet152/PUM/layer_121_type_0/Traces/trace_24,44371194.0
resnet152/PUM/layer_121_type_0/Traces/trace_5,156980712.0
resnet152/PUM/layer_121_type_0/Traces/trace_0,22626380.0
resnet152/PUM/layer_121_type_0/Traces/trace_39,44850708.0
resnet152/PUM/layer_121_type_0/Traces/trace_21,75924422.0
resnet152/PUM/layer_121_type_0/Traces/trace_16,44851352.0
resnet152/PUM/layer_121_type_0/Traces/trace_32,10851645.0
resnet152/PUM/layer_121_type_0/Traces/trace_8,22655850.0
resnet152/PUM/layer_121_type_0/Traces/trace_27,22425956.0
resnet152/PUM/layer_121_type_0/Traces/trace_37,177477384.0
resnet152/PUM/layer_121_type_0/Traces/trace_19,90431488.0
resnet152/PUM/layer_121_type_0/Traces/trace_30,303687398.0
resnet152/PUM/layer_121_type_0/Traces/trace_26,19417818.0
resnet152/PUM/layer_121_type_0/Traces/trace_7,22611932.0
resnet152/PUM/layer_121_type_0/Traces/trace_3,45284652.0
resnet152/PUM/layer_121_type_0/Traces/trace_1,22186836.0
resnet152/PUM/layer_121_type_0/Traces/trace_12,25630264.0
resnet152/PUM/layer_121_type_0/Traces/trace_25,12400439.0
resnet152/PUM/layer_121_type_0/Traces/trace_6,38835636.0
resnet152/PUM/layer_121_type_0/Traces/trace_36,310615704.0
resnet152/PUM/layer_121_type_0/Traces/trace_29,45219048.0
resnet152/PUM/layer_121_type_0/Traces/trace_17,11276580.0
resnet152/PUM/layer_121_type_0/Traces/trace_18,22553832.0
resnet152/PUM/layer_121_type_0/Traces/trace_9,12937576.0
resnet152/PUM/layer_121_type_0/Traces/trace_11,43389374.0
resnet152/PUM/layer_121_type_0/Traces/trace_31,19413114.0
resnet152/PUM/layer_121_type_0/Traces/trace_33,90191360.0
resnet152/PUM/layer_121_type_0/Traces/trace_28,90559672.0
resnet152/PUM/layer_121_type_0/Traces/trace_22,22429848.0
resnet152/PUM/layer_121_type_0/Traces/trace_2,12884880.0
resnet152/PUM/layer_121_type_0/Traces/trace_13,89710544.0
resnet152/PUM/layer_121_type_0/Traces/trace_23,45290476.0
resnet152/PUM/layer_121_type_0/Traces/trace_38,303661918.0
resnet152/PUM/layer_121_type_0/Traces/trace_4,607319279.0
resnet152/PUM/layer_121_type_0/Traces/trace_20,44360106.0
resnet152/PUM/layer_121_type_0/Traces/trace_35,44363802.0
resnet152/PUM/layer_100_type_0/Traces/trace_34,45228344.0
resnet152/PUM/layer_100_type_0/Traces/trace_10,89699260.0
resnet152/PUM/layer_100_type_0/Traces/trace_15,179400816.0
resnet152/PUM/layer_100_type_0/Traces/trace_14,11214924.0
resnet152/PUM/layer_100_type_0/Traces/trace_24,90564152.0
resnet152/PUM/layer_100_type_0/Traces/trace_5,44363452.0
resnet152/PUM/layer_100_type_0/Traces/trace_0,11094244.0
resnet152/PUM/layer_100_type_0/Traces/trace_39,22182202.0
resnet152/PUM/layer_100_type_0/Traces/trace_21,19417818.0
resnet152/PUM/layer_100_type_0/Traces/trace_16,21695597.0
resnet152/PUM/layer_100_type_0/Traces/trace_32,177440424.0
resnet152/PUM/layer_100_type_0/Traces/trace_8,12956330.0
resnet152/PUM/layer_100_type_0/Traces/trace_27,44856392.0
resnet152/PUM/layer_100_type_0/Traces/trace_37,22647142.0
resnet152/PUM/layer_100_type_0/Traces/trace_19,177455208.0
resnet152/PUM/layer_100_type_0/Traces/trace_30,9823177.0
resnet152/PUM/layer_100_type_0/Traces/trace_26,151830959.0
resnet152/PUM/layer_100_type_0/Traces/trace_7,9823177.0
resnet152/PUM/layer_100_type_0/Traces/trace_3,11095896.0
resnet152/PUM/layer_100_type_0/Traces/trace_1,88738692.0
resnet152/PUM/layer_100_type_0/Traces/trace_12,25896488.0
resnet152/PUM/layer_100_type_0/Traces/trace_25,25896488.0
resnet152/PUM/layer_100_type_0/Traces/trace_6,22553160.0
resnet152/PUM/layer_100_type_0/Traces/trace_36,90195504.0
resnet152/PUM/layer_100_type_0/Traces/trace_29,12939336.0
resnet152/PUM/layer_100_type_0/Traces/trace_17,90443472.0
resnet152/PUM/layer_100_type_0/Traces/trace_18,22664166.0
resnet152/PUM/layer_100_type_0/Traces/trace_9,22553832.0
resnet152/PUM/layer_100_type_0/Traces/trace_11,12676956.0
resnet152/PUM/layer_100_type_0/Traces/trace_31,39269580.0
resnet152/PUM/layer_100_type_0/Traces/trace_33,22613612.0
resnet152/PUM/layer_100_type_0/Traces/trace_28,25628360.0
resnet152/PUM/layer_100_type_0/Traces/trace_22,12677484.0
resnet152/PUM/layer_100_type_0/Traces/trace_2,51788080.0
resnet152/PUM/layer_100_type_0/Traces/trace_13,179414928.0
resnet152/PUM/layer_100_type_0/Traces/trace_23,179398520.0
resnet152/PUM/layer_100_type_0/Traces/trace_38,43402884.0
resnet152/PUM/layer_100_type_0/Traces/trace_4,180374880.0
resnet152/PUM/layer_100_type_0/Traces/trace_20,12922064.0
resnet152/PUM/layer_100_type_0/Traces/trace_35,179414928.0
resnet152/PUM/layer_60_type_0/Traces/trace_34,86803073.0
resnet152/PUM/layer_60_type_0/Traces/trace_10,177454004.0
resnet152/PUM/layer_60_type_0/Traces/trace_15,45219048.0
resnet152/PUM/layer_60_type_0/Traces/trace_14,313940844.0
resnet152/PUM/layer_60_type_0/Traces/trace_24,75961515.0
resnet152/PUM/layer_60_type_0/Traces/trace_5,89709480.0
resnet152/PUM/layer_60_type_0/Traces/trace_0,45221736.0
resnet152/PUM/layer_60_type_0/Traces/trace_39,90556312.0
resnet152/PUM/layer_60_type_0/Traces/trace_21,156973852.0
resnet152/PUM/layer_60_type_0/Traces/trace_16,43384404.0
resnet152/PUM/layer_60_type_0/Traces/trace_32,25630264.0
resnet152/PUM/layer_60_type_0/Traces/trace_8,607680556.0
resnet152/PUM/layer_60_type_0/Traces/trace_27,12884600.0
resnet152/PUM/layer_60_type_0/Traces/trace_37,22664166.0
resnet152/PUM/layer_60_type_0/Traces/trace_19,86810682.0
resnet152/PUM/layer_60_type_0/Traces/trace_30,11310390.0
resnet152/PUM/layer_60_type_0/Traces/trace_26,10851645.0
resnet152/PUM/layer_60_type_0/Traces/trace_7,22555960.0
resnet152/PUM/layer_60_type_0/Traces/trace_3,90442128.0
resnet152/PUM/layer_60_type_0/Traces/trace_1,75924422.0
resnet152/PUM/layer_60_type_0/Traces/trace_12,22553160.0
resnet152/PUM/layer_60_type_0/Traces/trace_25,45100160.0
resnet152/PUM/layer_60_type_0/Traces/trace_6,155288056.0
resnet152/PUM/layer_60_type_0/Traces/trace_36,173606146.0
resnet152/PUM/layer_60_type_0/Traces/trace_29,88716516.0
resnet152/PUM/layer_60_type_0/Traces/trace_17,25768880.0
resnet152/PUM/layer_60_type_0/Traces/trace_18,19751949.0
resnet152/PUM/layer_60_type_0/Traces/trace_9,25353692.0
resnet152/PUM/layer_60_type_0/Traces/trace_11,43405754.0
resnet152/PUM/layer_60_type_0/Traces/trace_31,88744040.0
resnet152/PUM/layer_60_type_0/Traces/trace_33,43391194.0
resnet152/PUM/layer_60_type_0/Traces/trace_28,157853696.0
resnet152/PUM/layer_60_type_0/Traces/trace_22,77659708.0
resnet152/PUM/layer_60_type_0/Traces/trace_2,44854740.0
resnet152/PUM/layer_60_type_0/Traces/trace_13,173555774.0
resnet152/PUM/layer_60_type_0/Traces/trace_23,177475844.0
resnet152/PUM/layer_60_type_0/Traces/trace_38,45097472.0
resnet152/PUM/layer_60_type_0/Traces/trace_4,12939624.0
resnet152/PUM/layer_60_type_0/Traces/trace_20,86781485.0
resnet152/PUM/layer_60_type_0/Traces/trace_35,151843699.0
resnet152/PUM/layer_64_type_0/Traces/trace_34,39469010.0
resnet152/PUM/layer_64_type_0/Traces/trace_10,43384404.0
resnet152/PUM/layer_64_type_0/Traces/trace_15,44856392.0
resnet152/PUM/layer_64_type_0/Traces/trace_14,12815640.0
resnet152/PUM/layer_64_type_0/Traces/trace_24,22611932.0
resnet152/PUM/layer_64_type_0/Traces/trace_5,88726904.0
resnet152/PUM/layer_64_type_0/Traces/trace_0,22649998.0
resnet152/PUM/layer_64_type_0/Traces/trace_39,37963926.0
resnet152/PUM/layer_64_type_0/Traces/trace_21,156997372.0
resnet152/PUM/layer_64_type_0/Traces/trace_16,310550828.0
resnet152/PUM/layer_64_type_0/Traces/trace_32,22550080.0
resnet152/PUM/layer_64_type_0/Traces/trace_8,43390893.0
resnet152/PUM/layer_64_type_0/Traces/trace_27,37982203.0
resnet152/PUM/layer_64_type_0/Traces/trace_37,39255468.0
resnet152/PUM/layer_64_type_0/Traces/trace_19,303846060.0
resnet152/PUM/layer_64_type_0/Traces/trace_30,22426824.0
resnet152/PUM/layer_64_type_0/Traces/trace_26,19634790.0
resnet152/PUM/layer_64_type_0/Traces/trace_7,310598358.0
resnet152/PUM/layer_64_type_0/Traces/trace_3,75937750.0
resnet152/PUM/layer_64_type_0/Traces/trace_1,90557432.0
resnet152/PUM/layer_64_type_0/Traces/trace_12,77639814.0
resnet152/PUM/layer_64_type_0/Traces/trace_25,37990876.0
resnet152/PUM/layer_64_type_0/Traces/trace_6,179398520.0
resnet152/PUM/layer_64_type_0/Traces/trace_36,12815404.0
resnet152/PUM/layer_64_type_0/Traces/trace_29,90438096.0
resnet152/PUM/layer_64_type_0/Traces/trace_17,78516032.0
resnet152/PUM/layer_64_type_0/Traces/trace_18,22425956.0
resnet152/PUM/layer_64_type_0/Traces/trace_9,45290476.0
resnet152/PUM/layer_64_type_0/Traces/trace_11,88721192.0
resnet152/PUM/layer_64_type_0/Traces/trace_31,12939336.0
resnet152/PUM/layer_64_type_0/Traces/trace_33,1242025148.0
resnet152/PUM/layer_64_type_0/Traces/trace_28,180873728.0
resnet152/PUM/layer_64_type_0/Traces/trace_22,39480770.0
resnet152/PUM/layer_64_type_0/Traces/trace_2,11094244.0
resnet152/PUM/layer_64_type_0/Traces/trace_13,22664166.0
resnet152/PUM/layer_64_type_0/Traces/trace_23,627901484.0
resnet152/PUM/layer_64_type_0/Traces/trace_38,90195504.0
resnet152/PUM/layer_64_type_0/Traces/trace_4,21694974.0
resnet152/PUM/layer_64_type_0/Traces/trace_20,180861184.0
resnet152/PUM/layer_64_type_0/Traces/trace_35,12815352.0
resnet152/PUM/layer_71_type_0/Traces/trace_34,271047552.0
resnet152/PUM/layer_71_type_0/Traces/trace_10,313969068.0
resnet152/PUM/layer_71_type_0/Traces/trace_15,271049184.0
resnet152/PUM/layer_71_type_0/Traces/trace_14,313937904.0
resnet152/PUM/layer_71_type_0/Traces/trace_24,45298092.0
resnet152/PUM/layer_71_type_0/Traces/trace_5,33520788.0
resnet152/PUM/layer_71_type_0/Traces/trace_0,22650950.0
resnet152/PUM/layer_71_type_0/Traces/trace_39,59102148.0
resnet152/PUM/layer_71_type_0/Traces/trace_21,135902360.0
resnet152/PUM/layer_71_type_0/Traces/trace_16,89697888.0
resnet152/PUM/layer_71_type_0/Traces/trace_32,203535968.0
resnet152/PUM/layer_71_type_0/Traces/trace_8,135903736.0
resnet152/PUM/layer_71_type_0/Traces/trace_27,135772336.0
resnet152/PUM/layer_71_type_0/Traces/trace_37,44856392.0
resnet152/PUM/layer_71_type_0/Traces/trace_19,237183100.0
resnet152/PUM/layer_71_type_0/Traces/trace_30,179396616.0
resnet152/PUM/layer_71_type_0/Traces/trace_26,621089014.0
resnet152/PUM/layer_71_type_0/Traces/trace_7,67884976.0
resnet152/PUM/layer_71_type_0/Traces/trace_3,25479086.0
resnet152/PUM/layer_71_type_0/Traces/trace_1,33761038.0
resnet152/PUM/layer_71_type_0/Traces/trace_12,135033192.0
resnet152/PUM/layer_71_type_0/Traces/trace_25,89697384.0
resnet152/PUM/layer_71_type_0/Traces/trace_6,173555774.0
resnet152/PUM/layer_71_type_0/Traces/trace_36,33761742.0
resnet152/PUM/layer_71_type_0/Traces/trace_29,134054304.0
resnet152/PUM/layer_71_type_0/Traces/trace_17,607472502.0
resnet152/PUM/layer_71_type_0/Traces/trace_18,356171320.0
resnet152/PUM/layer_71_type_0/Traces/trace_9,1876749630.0
resnet152/PUM/layer_71_type_0/Traces/trace_11,236338340.0
resnet152/PUM/layer_71_type_0/Traces/trace_31,77651868.0
resnet152/PUM/layer_71_type_0/Traces/trace_33,45101056.0
resnet152/PUM/layer_71_type_0/Traces/trace_28,89707828.0
resnet152/PUM/layer_71_type_0/Traces/trace_22,44856392.0
resnet152/PUM/layer_71_type_0/Traces/trace_2,67763884.0
resnet152/PUM/layer_71_type_0/Traces/trace_13,303658488.0
resnet152/PUM/layer_71_type_0/Traces/trace_23,45298092.0
resnet152/PUM/layer_71_type_0/Traces/trace_38,67775568.0
resnet152/PUM/layer_71_type_0/Traces/trace_4,25911620.0
resnet152/PUM/layer_71_type_0/Traces/trace_20,45226104.0
resnet152/PUM/layer_71_type_0/Traces/trace_35,67891152.0
resnet152/PUM/layer_63_type_0/Traces/trace_34,151845414.0
resnet152/PUM/layer_63_type_0/Traces/trace_10,25839264.0
resnet152/PUM/layer_63_type_0/Traces/trace_15,360764320.0
resnet152/PUM/layer_63_type_0/Traces/trace_14,44856392.0
resnet152/PUM/layer_63_type_0/Traces/trace_24,45097752.0
resnet152/PUM/layer_63_type_0/Traces/trace_5,22560440.0
resnet152/PUM/layer_63_type_0/Traces/trace_0,90454448.0
resnet152/PUM/layer_63_type_0/Traces/trace_39,44370116.0
resnet152/PUM/layer_63_type_0/Traces/trace_21,11280220.0
resnet152/PUM/layer_63_type_0/Traces/trace_16,89699260.0
resnet152/PUM/layer_63_type_0/Traces/trace_32,86767093.0
resnet152/PUM/layer_63_type_0/Traces/trace_8,607369651.0
resnet152/PUM/layer_63_type_0/Traces/trace_27,621041484.0
resnet152/PUM/layer_63_type_0/Traces/trace_37,77638344.0
resnet152/PUM/layer_63_type_0/Traces/trace_19,43405341.0
resnet152/PUM/layer_63_type_0/Traces/trace_30,90202112.0
resnet152/PUM/layer_63_type_0/Traces/trace_26,88720212.0
resnet152/PUM/layer_63_type_0/Traces/trace_7,607320798.0
resnet152/PUM/layer_63_type_0/Traces/trace_3,177428524.0
resnet152/PUM/layer_63_type_0/Traces/trace_1,12951492.0
resnet152/PUM/layer_63_type_0/Traces/trace_12,77639814.0
resnet152/PUM/layer_63_type_0/Traces/trace_25,45102288.0
resnet152/PUM/layer_63_type_0/Traces/trace_6,77659708.0
resnet152/PUM/layer_63_type_0/Traces/trace_36,90189456.0
resnet152/PUM/layer_63_type_0/Traces/trace_29,44851912.0
resnet152/PUM/layer_63_type_0/Traces/trace_17,50701144.0
resnet152/PUM/layer_63_type_0/Traces/trace_18,22614172.0
resnet152/PUM/layer_63_type_0/Traces/trace_9,89709480.0
resnet152/PUM/layer_63_type_0/Traces/trace_11,38829854.0
resnet152/PUM/layer_63_type_0/Traces/trace_31,90186096.0
resnet152/PUM/layer_63_type_0/Traces/trace_33,90438096.0
resnet152/PUM/layer_63_type_0/Traces/trace_28,151871286.0
resnet152/PUM/layer_63_type_0/Traces/trace_22,25895944.0
resnet152/PUM/layer_63_type_0/Traces/trace_2,25350216.0
resnet152/PUM/layer_63_type_0/Traces/trace_13,43405754.0
resnet152/PUM/layer_63_type_0/Traces/trace_23,90192200.0
resnet152/PUM/layer_63_type_0/Traces/trace_38,45095680.0
resnet152/PUM/layer_63_type_0/Traces/trace_4,43391194.0
resnet152/PUM/layer_63_type_0/Traces/trace_20,21701442.0
resnet152/PUM/layer_63_type_0/Traces/trace_35,179394768.0
resnet152/PUM/layer_45_type_0/Traces/trace_34,177455208.0
resnet152/PUM/layer_45_type_0/Traces/trace_10,37982203.0
resnet152/PUM/layer_45_type_0/Traces/trace_15,88741562.0
resnet152/PUM/layer_45_type_0/Traces/trace_14,90195504.0
resnet152/PUM/layer_45_type_0/Traces/trace_24,89695368.0
resnet152/PUM/layer_45_type_0/Traces/trace_5,37968875.0
resnet152/PUM/layer_45_type_0/Traces/trace_0,156990120.0
resnet152/PUM/layer_45_type_0/Traces/trace_39,21701057.0
resnet152/PUM/layer_45_type_0/Traces/trace_21,90563032.0
resnet152/PUM/layer_45_type_0/Traces/trace_16,45221624.0
resnet152/PUM/layer_45_type_0/Traces/trace_32,25875472.0
resnet152/PUM/layer_45_type_0/Traces/trace_8,12400439.0
resnet152/PUM/layer_45_type_0/Traces/trace_27,25354732.0
resnet152/PUM/layer_45_type_0/Traces/trace_37,22619772.0
resnet152/PUM/layer_45_type_0/Traces/trace_19,155279628.0
resnet152/PUM/layer_45_type_0/Traces/trace_30,313983180.0
resnet152/PUM/layer_45_type_0/Traces/trace_26,89709480.0
resnet152/PUM/layer_45_type_0/Traces/trace_7,44854320.0
resnet152/PUM/layer_45_type_0/Traces/trace_3,90194160.0
resnet152/PUM/layer_45_type_0/Traces/trace_1,19638514.0
resnet152/PUM/layer_45_type_0/Traces/trace_12,156990120.0
resnet152/PUM/layer_45_type_0/Traces/trace_25,11280220.0
resnet152/PUM/layer_45_type_0/Traces/trace_6,11219880.0
resnet152/PUM/layer_45_type_0/Traces/trace_36,347111548.0
resnet152/PUM/layer_45_type_0/Traces/trace_29,45097472.0
resnet152/PUM/layer_45_type_0/Traces/trace_17,21703290.0
resnet152/PUM/layer_45_type_0/Traces/trace_18,12815640.0
resnet152/PUM/layer_45_type_0/Traces/trace_9,177433032.0
resnet152/PUM/layer_45_type_0/Traces/trace_11,173562970.0
resnet152/PUM/layer_45_type_0/Traces/trace_31,25350052.0
resnet152/PUM/layer_45_type_0/Traces/trace_33,44365608.0
resnet152/PUM/layer_45_type_0/Traces/trace_28,11316998.0
resnet152/PUM/layer_45_type_0/Traces/trace_22,25875152.0
resnet152/PUM/layer_45_type_0/Traces/trace_2,86767338.0
resnet152/PUM/layer_45_type_0/Traces/trace_13,45223864.0
resnet152/PUM/layer_45_type_0/Traces/trace_23,45097024.0
resnet152/PUM/layer_45_type_0/Traces/trace_38,22553832.0
resnet152/PUM/layer_45_type_0/Traces/trace_4,10850721.0
resnet152/PUM/layer_45_type_0/Traces/trace_20,45288684.0
resnet152/PUM/layer_45_type_0/Traces/trace_35,77639814.0
resnet152/PUM/layer_59_type_0/Traces/trace_34,33885012.0
resnet152/PUM/layer_59_type_0/Traces/trace_10,67517214.0
resnet152/PUM/layer_59_type_0/Traces/trace_15,303789318.0
resnet152/PUM/layer_59_type_0/Traces/trace_14,22186010.0
resnet152/PUM/layer_59_type_0/Traces/trace_24,25383544.0
resnet152/PUM/layer_59_type_0/Traces/trace_5,25630808.0
resnet152/PUM/layer_59_type_0/Traces/trace_0,945226464.0
resnet152/PUM/layer_59_type_0/Traces/trace_39,89049080.0
resnet152/PUM/layer_59_type_0/Traces/trace_21,90185480.0
resnet152/PUM/layer_59_type_0/Traces/trace_16,38722288.0
resnet152/PUM/layer_59_type_0/Traces/trace_32,90432384.0
resnet152/PUM/layer_59_type_0/Traces/trace_8,67032910.0
resnet152/PUM/layer_59_type_0/Traces/trace_27,271053776.0
resnet152/PUM/layer_59_type_0/Traces/trace_37,135779280.0
resnet152/PUM/layer_59_type_0/Traces/trace_19,135767368.0
resnet152/PUM/layer_59_type_0/Traces/trace_30,236316528.0
resnet152/PUM/layer_59_type_0/Traces/trace_26,88832839.0
resnet152/PUM/layer_59_type_0/Traces/trace_7,45226104.0
resnet152/PUM/layer_59_type_0/Traces/trace_3,945226464.0
resnet152/PUM/layer_59_type_0/Traces/trace_1,90436752.0
resnet152/PUM/layer_59_type_0/Traces/trace_12,58662205.0
resnet152/PUM/layer_59_type_0/Traces/trace_25,310520742.0
resnet152/PUM/layer_59_type_0/Traces/trace_6,358797040.0
resnet152/PUM/layer_59_type_0/Traces/trace_36,101764738.0
resnet152/PUM/layer_59_type_0/Traces/trace_29,78929004.0
resnet152/PUM/layer_59_type_0/Traces/trace_17,469248528.0
resnet152/PUM/layer_59_type_0/Traces/trace_18,45097752.0
resnet152/PUM/layer_59_type_0/Traces/trace_9,22186836.0
resnet152/PUM/layer_59_type_0/Traces/trace_11,135894360.0
resnet152/PUM/layer_59_type_0/Traces/trace_31,33958428.0
resnet152/PUM/layer_59_type_0/Traces/trace_33,67893168.0
resnet152/PUM/layer_59_type_0/Traces/trace_28,203773808.0
resnet152/PUM/layer_59_type_0/Traces/trace_22,86796234.0
resnet152/PUM/layer_59_type_0/Traces/trace_2,22560440.0
resnet152/PUM/layer_59_type_0/Traces/trace_13,118169170.0
resnet152/PUM/layer_59_type_0/Traces/trace_23,89699260.0
resnet152/PUM/layer_59_type_0/Traces/trace_38,621002676.0
resnet152/PUM/layer_59_type_0/Traces/trace_4,90560232.0
resnet152/PUM/layer_59_type_0/Traces/trace_20,89704020.0
resnet152/PUM/layer_59_type_0/Traces/trace_35,67765424.0
resnet152/PUM/layer_133_type_0/Traces/trace_34,88721192.0
resnet152/PUM/layer_133_type_0/Traces/trace_10,12962850.0
resnet152/PUM/layer_133_type_0/Traces/trace_15,621208280.0
resnet152/PUM/layer_133_type_0/Traces/trace_14,22664166.0
resnet152/PUM/layer_133_type_0/Traces/trace_24,12885760.0
resnet152/PUM/layer_133_type_0/Traces/trace_5,22616244.0
resnet152/PUM/layer_133_type_0/Traces/trace_0,75964406.0
resnet152/PUM/layer_133_type_0/Traces/trace_39,10851645.0
resnet152/PUM/layer_133_type_0/Traces/trace_21,151845414.0
resnet152/PUM/layer_133_type_0/Traces/trace_16,90556312.0
resnet152/PUM/layer_133_type_0/Traces/trace_32,12884880.0
resnet152/PUM/layer_133_type_0/Traces/trace_8,313933788.0
resnet152/PUM/layer_133_type_0/Traces/trace_27,25840608.0
resnet152/PUM/layer_133_type_0/Traces/trace_37,621015612.0
resnet152/PUM/layer_133_type_0/Traces/trace_19,45290476.0
resnet152/PUM/layer_133_type_0/Traces/trace_30,45095680.0
resnet152/PUM/layer_133_type_0/Traces/trace_26,22185828.0
resnet152/PUM/layer_133_type_0/Traces/trace_7,19417328.0
resnet152/PUM/layer_133_type_0/Traces/trace_3,11216128.0
resnet152/PUM/layer_133_type_0/Traces/trace_1,45294284.0
resnet152/PUM/layer_133_type_0/Traces/trace_12,310507806.0
resnet152/PUM/layer_133_type_0/Traces/trace_25,22433152.0
resnet152/PUM/layer_133_type_0/Traces/trace_6,22186836.0
resnet152/PUM/layer_133_type_0/Traces/trace_36,12401526.0
resnet152/PUM/layer_133_type_0/Traces/trace_29,25837952.0
resnet152/PUM/layer_133_type_0/Traces/trace_17,12939336.0
resnet152/PUM/layer_133_type_0/Traces/trace_18,155279628.0
resnet152/PUM/layer_133_type_0/Traces/trace_9,45097472.0
resnet152/PUM/layer_133_type_0/Traces/trace_11,22184008.0
resnet152/PUM/layer_133_type_0/Traces/trace_31,88725756.0
resnet152/PUM/layer_133_type_0/Traces/trace_33,11285820.0
resnet152/PUM/layer_133_type_0/Traces/trace_28,78504468.0
